image_id,rover,camera,sol,rock_coverage_pct,coverage_total_pct,frac_valid,n_bigrock,n_rocks,n_raw_components,quality_flag
NLA_401492582EDR_F0042100NCAM00306M1,MSL,navcam,,6.4862,5.275,0.8133,55312,1,1,ok
NLA_401492610EDR_F0042100NCAM00306M1,MSL,navcam,,6.2157,5.4527,0.8772,57176,1,2,ok
NLA_401492650EDR_F0042100NCAM00306M1,MSL,navcam,,0.0,0.0,0.353,0,0,0,no_rock
NLA_401504010EDR_F0042100NCAM00433M1,MSL,navcam,,0.0,0.0,0.5144,0,0,0,no_rock
NLA_401504049EDR_F0042100NCAM00433M1,MSL,navcam,,0.0,0.0,0.4864,0,0,0,no_rock
NLA_401504079EDR_F0042100NCAM00433M1,MSL,navcam,,0.0,0.0,0.5861,0,0,0,no_rock
NLA_401504128EDR_F0042100NCAM00433M1,MSL,navcam,,0.0,0.0,0.6941,0,0,0,no_rock
NLA_401504170EDR_F0042100NCAM00433M1,MSL,navcam,,0.0,0.0,0.7354,0,0,0,no_rock
NLA_401573345EDR_F0042100NCAM00307M1,MSL,navcam,,0.0,0.0,0.6562,0,0,0,no_rock
NLA_401578433EDR_F0042100NCAM00308M1,MSL,navcam,,0.0,0.0,0.6608,0,0,0,no_rock
NLA_401578690EDR_F0042100NCAM00308M1,MSL,navcam,,5.5452,5.0688,0.9141,53150,1,1,ok
NLA_401582090EDR_F0042100NCAM15001M1,MSL,navcam,,6.4485,5.8096,0.9009,60918,1,1,ok
NLA_401662358EDR_F0042100NCAM00307M1,MSL,navcam,,0.0,0.0,0.6724,0,0,0,no_rock
NLA_401662727EDR_F0042100NCAM00308M1,MSL,navcam,,0.0,0.0,0.6287,0,0,0,no_rock
NLA_401665939EDR_F0042100NCAM00309M1,MSL,navcam,,0.0,0.0,0.6445,0,0,0,no_rock
NLA_401666309EDR_F0042100NCAM00309M1,MSL,navcam,,0.0,0.0,0.6395,0,0,0,no_rock
NLA_401751359EDR_F0042100NCAM00307M1,MSL,navcam,,7.0546,6.2549,0.8866,65587,1,1,ok
NLA_401754690EDR_F0042154NCAM00307M1,MSL,navcam,,0.0,0.0,0.2823,0,0,0,no_rock
NLA_401755662EDR_F0042274NCAM00307M1,MSL,navcam,,0.5906,0.357,0.6044,3743,1,1,ok
NLA_401756635EDR_F0042394NCAM00307M1,MSL,navcam,,0.2407,0.1246,0.5179,1307,1,1,ok
NLA_401758063EDR_F0042514NCAM00307M1,MSL,navcam,,0.0,0.0,0.4813,0,0,0,no_rock
NLA_401759030EDR_F0042634NCAM00307M1,MSL,navcam,,0.0,0.0,0.4505,0,0,0,no_rock
NLA_401761361EDR_F0042644NCAM00429M1,MSL,navcam,,0.0,0.0,0.1569,0,0,0,no_rock
NLA_401761424EDR_F0042644NCAM00429M1,MSL,navcam,,0.0,0.0,0.3465,0,0,0,no_rock
NLA_401761461EDR_F0042644NCAM00429M1,MSL,navcam,,0.0,0.0,0.523,0,0,0,no_rock
NLA_401761488EDR_F0042644NCAM00429M1,MSL,navcam,,0.0,0.0,0.473,0,0,0,no_rock
NLA_401761523EDR_F0042644NCAM00429M1,MSL,navcam,,0.0,0.0,0.7109,0,0,0,no_rock
NLA_401848285EDR_F0042778NCAM00409M1,MSL,navcam,,0.0,0.0,0.4858,0,0,0,no_rock
NLA_401848313EDR_F0042778NCAM00409M1,MSL,navcam,,0.0,0.0,0.6142,0,0,0,no_rock
NLA_401848341EDR_F0042778NCAM00409M1,MSL,navcam,,0.0,0.0,0.6547,0,0,0,no_rock
NLA_401848369EDR_F0042778NCAM00409M1,MSL,navcam,,0.0,0.0,0.6912,0,0,0,no_rock
NLA_401848397EDR_F0042778NCAM00409M1,MSL,navcam,,,0.0,0.0,0,0,0,empty
NLA_401855249EDR_F0042778NCAM00434M1,MSL,navcam,,5.495,3.0092,0.5476,0,0,0,no_bigrock
NLA_401855285EDR_F0042778NCAM00434M1,MSL,navcam,,0.5727,0.4609,0.8048,4833,1,1,ok
NLA_401855321EDR_F0042778NCAM00434M1,MSL,navcam,,0.0,0.0,0.5831,0,0,0,no_rock
NLA_401855408EDR_F0042778NCAM00434M1,MSL,navcam,,0.0,0.0,0.3675,0,0,0,no_rock
NLA_401855443EDR_F0042778NCAM00434M1,MSL,navcam,,,0.0,0.0,0,0,0,empty
NLA_401855478EDR_F0042778NCAM00434M1,MSL,navcam,,0.0,0.0,0.4179,0,0,0,no_rock
NLA_401855513EDR_F0042778NCAM00434M1,MSL,navcam,,0.0,0.0,0.5616,0,0,0,no_rock
NLA_401936677EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.1966,0,0,0,no_rock
NLA_401936713EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.4647,0,0,0,no_rock
NLA_401936747EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.4749,0,0,0,no_rock
NLA_401936782EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.6068,0,0,0,no_rock
NLA_401936810EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.7311,0,0,0,no_rock
NLA_401936838EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.7196,0,0,0,no_rock
NLA_401936866EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.7388,0,0,0,no_rock
NLA_401936894EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.7987,0,0,0,no_rock
NLA_401936922EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.8415,0,0,0,no_rock
NLA_401936950EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.8683,0,0,0,no_rock
NLA_401936992EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.7138,0,0,0,no_rock
NLA_401937086EDR_F0042956NCAM00435M1,MSL,navcam,,0.0,0.0,0.2545,0,0,0,no_rock
NLA_402033374EDR_F0042956NCAM00107M1,MSL,navcam,,0.0,0.0,0.4289,0,0,0,no_rock
NLA_402033984EDR_F0042956NCAM00107M1,MSL,navcam,,0.0,0.0,0.4654,0,0,0,no_rock
NLA_402034422EDR_F0042956NCAM00107M1,MSL,navcam,,0.0,0.0,0.4634,0,0,0,no_rock
NLA_402109354EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.3988,0,0,0,no_rock
NLA_402109388EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.2378,0,0,0,no_rock
NLA_402109422EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.4969,0,0,0,no_rock
NLA_402109457EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.5832,0,0,0,no_rock
NLA_402109485EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.5457,0,0,0,no_rock
NLA_402109514EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.7284,0,0,0,no_rock
NLA_402109542EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.7308,0,0,0,no_rock
NLA_402109570EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.7734,0,0,0,no_rock
NLA_402109598EDR_F0043076NCAM00437M1,MSL,navcam,,0.179,0.1503,0.8398,1576,2,2,ok
NLA_402109626EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.84,0,0,0,no_rock
NLA_402109654EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.8444,0,0,0,no_rock
NLA_402109689EDR_F0043076NCAM00437M1,MSL,navcam,,0.0,0.0,0.7412,0,0,0,no_rock
NLA_402116930EDR_F0043200NCAM00440M1,MSL,navcam,,0.03,0.0169,0.5636,177,0,1,ok
NLA_402116958EDR_F0043200NCAM00440M1,MSL,navcam,,0.0,0.0,0.3157,0,0,0,no_rock
NLA_402116986EDR_F0043200NCAM00440M1,MSL,navcam,,0.2027,0.0254,0.1251,0,0,0,no_bigrock
NLA_402117014EDR_F0043200NCAM00440M1,MSL,navcam,,0.0,0.0,0.7079,0,0,0,no_rock
NLA_402117042EDR_F0043200NCAM00440M1,MSL,navcam,,0.0,0.0,0.4255,0,0,0,no_rock
NLA_402117087EDR_F0043200NCAM00436M1,MSL,navcam,,0.0,0.0,0.3701,0,0,0,no_rock
NLA_402117134EDR_F0043200NCAM00436M1,MSL,navcam,,0.0,0.0,0.5506,0,0,0,no_rock
NLA_402117178EDR_F0043200NCAM00438M1,MSL,navcam,,0.0,0.0,0.7322,0,0,0,no_rock
NLA_402117206EDR_F0043200NCAM00438M1,MSL,navcam,,0.0,0.0,0.7832,0,0,0,no_rock
NLA_402117241EDR_F0043200NCAM00438M1,MSL,navcam,,0.0,0.0,0.8187,0,0,0,no_rock
NLA_402117275EDR_F0043200NCAM00438M1,MSL,navcam,,0.0,0.0,0.7166,0,0,0,no_rock
NLA_402117356EDR_F0043200NCAM00438M1,MSL,navcam,,0.0,0.0,0.3183,0,0,0,no_rock
NLA_402117390EDR_F0043200NCAM00438M1,MSL,navcam,,0.0,0.0,0.123,0,0,0,no_rock
NLA_402117424EDR_F0043200NCAM00438M1,MSL,navcam,,0.0,0.0,0.4834,0,0,0,no_rock
NLA_402117478EDR_F0043200NCAM00439M1,MSL,navcam,,28.6389,14.7038,0.5134,0,0,0,no_bigrock
NLA_402117506EDR_F0043200NCAM00439M1,MSL,navcam,,0.0,0.0,0.0256,0,0,0,mostly_null
NLA_402117534EDR_F0043200NCAM00439M1,MSL,navcam,,0.0,0.0,0.3112,0,0,0,no_rock
NLA_402117562EDR_F0043200NCAM00439M1,MSL,navcam,,0.0,0.0,0.2592,0,0,0,no_rock
NLA_402117597EDR_F0043200NCAM00439M1,MSL,navcam,,0.0,0.0,0.6103,0,0,0,no_rock
NLA_402200516EDR_F0043212NCAM00315M1,MSL,navcam,,55.0135,29.9008,0.5435,0,0,0,no_bigrock
NLA_402204219EDR_F0043232NCAM00316M1,MSL,navcam,,0.0,0.0,0.1735,0,0,0,no_rock
NLA_402204246EDR_F0043232NCAM00316M1,MSL,navcam,,0.0,0.0,0.5848,0,0,0,no_rock
NLA_402204274EDR_F0043232NCAM00316M1,MSL,navcam,,0.0,0.0,0.7423,0,0,0,no_rock
NLA_402204316EDR_F0043232NCAM00314M1,MSL,navcam,,0.0,0.0,0.0217,0,0,0,mostly_null
NLA_402284057EDR_F0043232NCAM00204M1,MSL,navcam,,100.0,65.6196,0.6562,0,0,0,no_bigrock
NLA_402286667EDR_F0043232NCAM00204M1,MSL,navcam,,100.0,59.1799,0.5918,0,0,0,no_bigrock
NLA_402287166EDR_F0043232NCAM00204M1,MSL,navcam,,92.7728,53.7363,0.5792,0,0,0,no_bigrock
NLA_402289723EDR_F0043232NCAM00204M1,MSL,navcam,,32.991,4.6844,0.142,0,0,0,no_bigrock
NLA_402290376EDR_F0043232NCAM00205M1,MSL,navcam,,100.0,18.3015,0.183,0,0,0,no_bigrock
NLA_402380767EDR_F0043416NCAM00441M1,MSL,navcam,,1.4525,1.173,0.8076,12300,1,2,ok
NLA_402380795EDR_F0043416NCAM00441M1,MSL,navcam,,4.7106,3.4377,0.7298,36047,7,9,ok
NLA_402380830EDR_F0043416NCAM00441M1,MSL,navcam,,2.8494,2.0912,0.7339,21928,3,2,ok
NLA_402380858EDR_F0043416NCAM00441M1,MSL,navcam,,0.0,0.0,0.9733,0,0,0,no_rock
NLA_402380886EDR_F0043416NCAM00441M1,MSL,navcam,,0.3031,0.257,0.848,2695,1,1,ok
NLA_402388552EDR_F0043416NCAM00442M1,MSL,navcam,,0.0,0.0,0.7508,0,0,0,no_rock
NLA_402388588EDR_F0043416NCAM00442M1,MSL,navcam,,0.0,0.0,0.7165,0,0,0,no_rock
NLA_402388676EDR_F0043416NCAM00442M1,MSL,navcam,,0.0,0.0,0.2983,0,0,0,no_rock
NLA_402388712EDR_F0043416NCAM00442M1,MSL,navcam,,0.0,0.0,0.2122,0,0,0,no_rock
NLA_402388758EDR_F0043416NCAM00442M1,MSL,navcam,,,0.0,0.0,0,0,0,empty
NLA_402388793EDR_F0043416NCAM00442M1,MSL,navcam,,0.0,0.0,0.1538,0,0,0,no_rock
NLA_402388828EDR_F0043416NCAM00442M1,MSL,navcam,,8.6397,3.8471,0.4453,0,0,0,no_bigrock
NLA_402461301EDR_F0043416NCAM00443M1,MSL,navcam,,12.1503,7.5853,0.6243,77668,4,2,ok
NLA_402463490EDR_F0043422NCAM00444M1,MSL,navcam,,0.0,0.0,0.7952,0,0,0,no_rock
NLA_402468334EDR_F0043474NCAM00317M1,MSL,navcam,,0.0,0.0,0.3775,0,0,0,no_rock
NLA_402468369EDR_F0043474NCAM00317M1,MSL,navcam,,0.0,0.0,0.7198,0,0,0,no_rock
NLA_402468397EDR_F0043474NCAM00317M1,MSL,navcam,,1.0406,0.7549,0.7255,0,0,0,no_bigrock
NLA_402468425EDR_F0043474NCAM00317M1,MSL,navcam,,0.0256,0.021,0.8207,220,0,2,ok
NLA_402468453EDR_F0043474NCAM00317M1,MSL,navcam,,0.0,0.0,0.8405,0,0,0,no_rock
NLA_402556263EDR_F0043492NCAM00319M1,MSL,navcam,,0.0,0.0,0.2279,0,0,0,no_rock
NLA_402556366EDR_F0043504NCAM00206M1,MSL,navcam,,0.0,0.0,0.1094,0,0,0,no_rock
NLA_402562447EDR_F0050000NCAM00445M1,MSL,navcam,,0.0,0.0,0.1446,0,0,0,no_rock
NLA_402562484EDR_F0050000NCAM00445M1,MSL,navcam,,0.0,0.0,0.1901,0,0,0,no_rock
NLA_402562518EDR_F0050000NCAM00445M1,MSL,navcam,,0.0,0.0,0.653,0,0,0,no_rock
NLA_402562553EDR_F0050000NCAM00445M1,MSL,navcam,,0.0,0.0,0.5802,0,0,0,no_rock
NLA_402562588EDR_F0050000NCAM00445M1,MSL,navcam,,0.0,0.0,0.3589,0,0,0,no_rock
NLA_402562623EDR_F0050000NCAM00445M1,MSL,navcam,,5.5479,3.0937,0.5576,27086,2,2,ok
NLA_402562658EDR_F0050000NCAM00445M1,MSL,navcam,,0.0,0.0,0.7422,0,0,0,no_rock
NLA_402562693EDR_F0050000NCAM00445M1,MSL,navcam,,10.3619,7.1177,0.6869,74634,6,1,ok
NLA_402562728EDR_F0050000NCAM00445M1,MSL,navcam,,0.2205,0.1434,0.6506,1504,1,1,ok
NLA_402562756EDR_F0050000NCAM00445M1,MSL,navcam,,7.1852,3.6391,0.5065,38159,2,2,ok
NLA_402562784EDR_F0050000NCAM00445M1,MSL,navcam,,2.097,0.9035,0.4309,9474,3,2,ok
NLA_402562826EDR_F0050000NCAM00445M1,MSL,navcam,,0.0,0.0,0.451,0,0,0,no_rock
NLA_402563129EDR_F0050000NCAM00446M1,MSL,navcam,,0.0,0.0,0.5742,0,0,0,no_rock
NLA_402642446EDR_F0050000NCAM00320M1,MSL,navcam,,0.0,0.0,0.3694,0,0,0,no_rock
NLA_402646906EDR_F0050000NCAM00320M1,MSL,navcam,,0.0,0.0,0.2601,0,0,0,no_rock
NLA_402648938EDR_F0050000NCAM00321M1,MSL,navcam,,0.0,0.0,0.4122,0,0,0,no_rock
NLA_402648966EDR_F0050000NCAM00321M1,MSL,navcam,,0.0,0.0,0.6034,0,0,0,no_rock
NLA_402648994EDR_F0050000NCAM00321M1,MSL,navcam,,0.0,0.0,0.827,0,0,0,no_rock
NLA_402654215EDR_F0050000NCAM00318M1,MSL,navcam,,0.0,0.0,0.4514,0,0,0,no_rock
NLA_402732976EDR_F0050036NCAM00448M1,MSL,navcam,,0.0,0.0,0.5545,0,0,0,no_rock
NLA_402733011EDR_F0050036NCAM00448M1,MSL,navcam,,0.0,0.0,0.705,0,0,0,no_rock
NLA_402736715EDR_F0050104NCAM00449M1,MSL,navcam,,39.3779,11.4555,0.2909,0,0,0,no_bigrock
NLA_402736743EDR_F0050104NCAM00449M1,MSL,navcam,,0.0,0.0,0.9052,0,0,0,no_rock
NLA_402736771EDR_F0050104NCAM00449M1,MSL,navcam,,1.5507,1.3125,0.8464,13763,2,2,ok
NLA_402736799EDR_F0050104NCAM00449M1,MSL,navcam,,8.1413,6.1032,0.7497,63997,3,3,ok
NLA_402736827EDR_F0050104NCAM00449M1,MSL,navcam,,5.7021,3.5976,0.6309,37724,2,1,ok
NLA_402736862EDR_F0050104NCAM00449M1,MSL,navcam,,2.8103,1.7458,0.6212,18306,3,2,ok
NLA_402736904EDR_F0050104NCAM00449M1,MSL,navcam,,0.0,0.0,0.2924,0,0,0,no_rock
NLA_402736984EDR_F0050104NCAM00449M1,MSL,navcam,,0.0,0.0,0.1852,0,0,0,no_rock
NLA_402737018EDR_F0050104NCAM00449M1,MSL,navcam,,0.0,0.0,0.4366,0,0,0,no_rock
NLA_402737052EDR_F0050104NCAM00449M1,MSL,navcam,,0.0,0.0,0.6851,0,0,0,no_rock
NLA_402737087EDR_F0050104NCAM00449M1,MSL,navcam,,0.0,0.0,0.537,0,0,0,no_rock
NLA_402737115EDR_F0050104NCAM00449M1,MSL,navcam,,0.1953,0.0758,0.3881,0,0,0,no_bigrock
NLA_402737150EDR_F0050104NCAM00447M1,MSL,navcam,,0.0,0.0,0.4565,0,0,0,no_rock
NLA_402815567EDR_F0050104NCAM00452M1,MSL,navcam,,0.0,0.0,0.1287,0,0,0,no_rock
NLA_402815600EDR_F0050104NCAM00452M1,MSL,navcam,,0.0,0.0,0.2114,0,0,0,no_rock
NLA_402815635EDR_F0050104NCAM00452M1,MSL,navcam,,0.0076,0.0036,0.476,0,0,0,no_bigrock
NLA_402815670EDR_F0050104NCAM00452M1,MSL,navcam,,0.0,0.0,0.8549,0,0,0,no_rock
NLA_402815705EDR_F0050104NCAM00452M1,MSL,navcam,,1.5301,0.7298,0.4769,7652,3,2,ok
NLA_402815759EDR_F0050104NCAM00451M1,MSL,navcam,,100.0,0.0114,0.0001,0,0,0,mostly_null
NLA_402815839EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.1436,0,0,0,no_rock
NLA_402815867EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.1925,0,0,0,no_rock
NLA_402815895EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.2158,0,0,0,no_rock
NLA_402815923EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.3013,0,0,0,no_rock
NLA_402815958EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.1407,0,0,0,no_rock
NLA_402815986EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.1593,0,0,0,no_rock
NLA_402816014EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.2211,0,0,0,no_rock
NLA_402816042EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.0146,0,0,0,mostly_null
NLA_402816070EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.2125,0,0,0,no_rock
NLA_402816098EDR_F0050104NCAM00451M1,MSL,navcam,,0.0,0.0,0.1452,0,0,0,no_rock
NLA_402816126EDR_F0050104NCAM00451M1,MSL,navcam,,100.0,0.5218,0.0052,0,0,0,mostly_null
NLA_402816168EDR_F0050104NCAM00450M1,MSL,navcam,,0.0,0.0,0.6142,0,0,0,no_rock
NLA_402816196EDR_F0050104NCAM00450M1,MSL,navcam,,0.001,0.0008,0.7615,0,0,0,no_bigrock
NLA_402816231EDR_F0050104NCAM00450M1,MSL,navcam,,0.0,0.0,0.7391,0,0,0,no_rock
NLA_402816266EDR_F0050104NCAM00450M1,MSL,navcam,,0.0,0.0,0.3921,0,0,0,no_rock
NLA_402816354EDR_F0050104NCAM00450M1,MSL,navcam,,0.0,0.0,0.0843,0,0,0,no_rock
NLA_402816408EDR_F0050104NCAM00450M1,MSL,navcam,,0.0,0.0,0.0652,0,0,0,no_rock
NLA_402816651EDR_F0050104NCAM00323M1,MSL,navcam,,1.3272,0.7689,0.5794,8063,4,3,ok
NLA_402816960EDR_F0050104NCAM00322M1,MSL,navcam,,0.0,0.0,0.7605,0,0,0,no_rock
NLA_402820687EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.2409,0,0,0,no_rock
NLA_402821229EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.3455,0,0,0,no_rock
NLA_402821774EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.309,0,0,0,no_rock
NLA_402822312EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.26,0,0,0,no_rock
NLA_402822733EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.3921,0,0,0,no_rock
NLA_402832750EDR_F0050104NCAM00323M1,MSL,navcam,,0.0,0.0,0.5883,0,0,0,no_rock
NLA_402833090EDR_F0050104NCAM00322M1,MSL,navcam,,3.5341,1.8737,0.5302,0,0,0,no_bigrock
NLA_402905175EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.4196,0,0,0,no_rock
NLA_402905624EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.39,0,0,0,no_rock
NLA_402905750EDR_F0050104NCAM00325M1,MSL,navcam,,0.0,0.0,0.347,0,0,0,no_rock
NLA_402906079EDR_F0050104NCAM00326M1,MSL,navcam,,0.0,0.0,0.4435,0,0,0,no_rock
NLA_402906670EDR_F0050104NCAM00324M1,MSL,navcam,,19.1723,9.2466,0.4823,0,0,0,no_bigrock
NLA_402907166EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.361,0,0,0,no_rock
NLA_403263156EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.5166,0,0,0,no_rock
NLA_403263869EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.6085,0,0,0,no_rock
NLA_403264327EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.5661,0,0,0,no_rock
NLA_403351691EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.2708,0,0,0,no_rock
NLA_403351704EDR_F0050104NCAM00330M1,MSL,navcam,,0.0,0.0,0.2831,0,0,0,no_rock
NLA_403351717EDR_F0050104NCAM00331M1,MSL,navcam,,0.0,0.0,0.2402,0,0,0,no_rock
NLA_403352663EDR_F0050104NCAM00324M1,MSL,navcam,,12.6474,5.4349,0.4297,0,0,0,no_bigrock
NLA_403353108EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.4111,0,0,0,no_rock
NLA_403353234EDR_F0050104NCAM00325M1,MSL,navcam,,6.8493,3.031,0.4425,0,0,0,no_bigrock
NLA_403353568EDR_F0050104NCAM00326M1,MSL,navcam,,0.0,0.0,0.4206,0,0,0,no_rock
NLA_403354156EDR_F0050104NCAM00324M1,MSL,navcam,,14.6591,6.322,0.4313,0,0,0,no_bigrock
NLA_403354645EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.3583,0,0,0,no_rock
NLA_403437126EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.3492,0,0,0,no_rock
NLA_403437692EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.3458,0,0,0,no_rock
NLA_403439631EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.251,0,0,0,no_rock
NLA_403440177EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.3781,0,0,0,no_rock
NLA_403440714EDR_F0050104NCAM00318M1,MSL,navcam,,0.0,0.0,0.2705,0,0,0,no_rock
NLA_403441127EDR_F0050104NCAM00326M1,MSL,navcam,,0.0067,0.0031,0.4686,0,0,0,no_bigrock
NLA_403618888EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.3121,0,0,0,no_rock
NLA_403619016EDR_F0050104NCAM00325M1,MSL,navcam,,0.0,0.0,0.4244,0,0,0,no_rock
NLA_403619371EDR_F0050104NCAM00326M1,MSL,navcam,,12.6737,5.5668,0.4392,0,0,0,no_bigrock
NLA_403619961EDR_F0050104NCAM00324M1,MSL,navcam,,19.4879,12.4695,0.6399,0,0,0,no_bigrock
NLA_403620456EDR_F0050104NCAM00324M1,MSL,navcam,,0.1416,0.0402,0.2843,0,0,0,no_bigrock
NLA_403797280EDR_F0050104NCAM00526M1,MSL,navcam,,1.5721,0.5536,0.3521,5805,1,1,ok
NLA_403797481EDR_F0050104NCAM00322M1,MSL,navcam,,8.6288,5.9258,0.6868,1468,2,1,ok
NLA_403797677EDR_F0050104NCAM00323M1,MSL,navcam,,2.0695,0.9858,0.4763,10337,2,2,ok
NLA_403976448EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.5852,0,0,0,no_rock
NLA_403977159EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.5498,0,0,0,no_rock
NLA_403977615EDR_F0050104NCAM00107M1,MSL,navcam,,0.0011,0.0006,0.5421,6,0,0,ok
NLA_404064541EDR_F0050104NCAM00336M1,MSL,navcam,,0.0,0.0,0.4297,0,0,0,no_rock
NLA_404065134EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.4512,0,0,0,no_rock
NLA_404065912EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.4629,0,0,0,no_rock
NLA_404066038EDR_F0050104NCAM00325M1,MSL,navcam,,0.0101,0.0026,0.2557,0,0,0,no_bigrock
NLA_404066368EDR_F0050104NCAM00326M1,MSL,navcam,,0.0,0.0,0.4677,0,0,0,no_rock
NLA_404066962EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.633,0,0,0,no_rock
NLA_404067450EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.3895,0,0,0,no_rock
NLA_404245553EDR_F0050104NCAM00322M1,MSL,navcam,,64.7163,20.5804,0.318,0,0,0,no_bigrock
NLA_404245748EDR_F0050104NCAM00323M1,MSL,navcam,,0.8737,0.5277,0.6039,5533,1,1,ok
NLA_404405935EDR_F0050104NCAM00323M1,MSL,navcam,,0.5463,0.3195,0.5848,3350,1,3,ok
NLA_404406128EDR_F0050104NCAM00322M1,MSL,navcam,,0.0,0.0,0.867,0,0,0,no_rock
NLA_404683547EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.5674,0,0,0,no_rock
NLA_404684268EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.5306,0,0,0,no_rock
NLA_404684725EDR_F0050104NCAM00107M1,MSL,navcam,,0.0,0.0,0.5457,0,0,0,no_rock
NLA_404772633EDR_F0050104NCAM00207M1,MSL,navcam,,0.0,0.0,0.2604,0,0,0,no_rock
NLA_404773610EDR_F0050104NCAM00207M1,MSL,navcam,,0.0,0.0,0.2853,0,0,0,no_rock
NLA_404949217EDR_F0050104NCAM00208M1,MSL,navcam,,0.0,0.0,0.5451,0,0,0,no_rock
NLA_404949551EDR_F0050104NCAM00208M1,MSL,navcam,,0.0,0.0,0.6311,0,0,0,no_rock
NLA_404949966EDR_F0050104NCAM00208M1,MSL,navcam,,0.0,0.0,0.5418,0,0,0,no_rock
NLA_405126639EDR_F0050104NCAM00320M1,MSL,navcam,,0.0,0.0,0.2992,0,0,0,no_rock
NLA_405127162EDR_F0050104NCAM00207M1,MSL,navcam,,0.0,0.0,0.3154,0,0,0,no_rock
NLA_405127598EDR_F0050104NCAM00207M1,MSL,navcam,,0.0,0.0,0.4253,0,0,0,no_rock
NLA_405305717EDR_F0050104NCAM00324M1,MSL,navcam,,0.0,0.0,0.5457,0,0,0,no_rock
NLA_405306220EDR_F0050104NCAM00207M1,MSL,navcam,,0.0,0.0,0.1162,0,0,0,no_rock
NLA_405306966EDR_F0050104NCAM00208M1,MSL,navcam,,0.0,0.0,0.4296,0,0,0,no_rock
NLA_405392969EDR_F0050104NCAM00207M1,MSL,navcam,,0.0,0.0,0.3691,0,0,0,no_rock
